UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_0,POSTED_BY_1,POSTED_BY_Builder,BHK_OR_RK_0,BHK_OR_RK_1
0,0,2,1200,1,1,14,79,40,1,0,0,1,0
0,0,1,640,1,1,19,72,100,0,1,0,1,0
0,1,3,1421,1,1,28,77,75,0,1,0,1,0
0,1,2,830,1,1,11,76,35,0,1,0,1,0
0,0,3,1674,1,1,19,72,210,0,1,0,1,0
0,0,3,1300,1,1,13,80,170,1,0,0,1,0
0,0,1,800,1,1,19,74,22,1,0,0,1,0
0,0,3,1595,1,1,28,76,78,0,1,0,1,0
1,1,2,814,0,1,26,75,31,1,0,0,1,0
0,0,2,1189,1,1,13,77,60,0,1,0,1,0
0,1,3,3134,1,1,30,76,75,0,1,0,1,0
0,0,2,1039,1,1,24,78,150,0,1,0,1,0
0,0,3,1700,1,1,22,88,85,0,1,0,1,0
0,1,3,1722,1,1,22,83,310,0,1,0,1,0
0,0,1,376,1,1,28,77,3,0,1,0,1,0
0,0,3,1957,1,1,27,75,66,0,1,0,1,0
0,0,3,1829,1,1,22,73,43,0,1,0,1,0
0,1,3,1650,1,1,30,76,49,0,1,0,1,0
1,1,3,923,0,0,19,72,230,0,1,0,1,0
0,1,2,1328,1,1,28,77,40,1,0,0,1,0
0,1,3,2215,1,1,28,76,120,0,1,0,1,0
1,1,2,960,0,1,12,77,44,0,1,0,1,0
0,0,1,999,1,1,48,11,75,1,0,0,1,0
0,1,3,1884,1,1,28,77,160,0,1,0,1,0
0,0,1,450,1,1,28,77,27,1,0,0,1,0
0,1,3,1312,1,0,18,73,120,0,1,0,1,0
0,1,2,1399,1,1,19,72,200,0,1,0,1,0
0,0,2,762,1,1,18,73,42,1,0,0,1,0
0,0,2,1080,1,1,28,77,70,0,1,0,1,0
0,1,1,635,1,1,29,73,16,0,1,0,1,0
1,1,2,1064,0,1,19,72,84,0,1,0,1,0
0,0,3,1580,1,1,26,75,100,1,0,0,1,0
1,0,3,1136,0,1,22,88,65,0,1,0,1,0
0,1,4,3866,1,1,28,77,290,0,1,0,1,0
0,1,2,802,1,1,27,82,110,0,1,0,1,0
1,1,2,1366,0,1,12,77,97,1,0,0,1,0
0,0,3,2413,1,1,26,75,140,0,1,0,1,0
0,0,5,3350,1,1,24,78,750,0,1,0,1,0
0,0,3,1350,1,1,12,77,80,0,1,0,1,0
0,0,3,4500,1,1,22,72,90,1,0,0,1,0
0,0,3,2016,1,1,9,76,120,1,0,0,1,0
0,0,2,1000,1,1,21,72,23,1,0,0,1,0
0,0,3,1500,1,1,21,77,150,1,0,0,1,0
0,0,3,1500,1,1,18,73,120,0,1,0,1,0
0,0,2,1180,1,1,24,78,75,0,1,0,1,0
0,0,1,703,1,1,22,75,19,1,0,0,1,0
0,0,3,2283,1,1,13,77,170,1,0,0,1,0
0,0,5,2730,1,1,19,72,390,0,1,0,1,0
0,1,2,873,1,1,28,77,20,0,1,0,1,0
0,0,2,1200,1,1,28,77,52,0,1,0,1,0
0,0,2,880,1,1,26,91,42,0,1,0,1,0
0,1,2,1206,1,1,18,72,89,0,1,0,1,0
1,1,3,1725,0,0,17,78,62,0,0,1,1,0
0,0,2,1200,1,1,28,76,40,1,0,0,1,0
1,1,3,2244,0,1,28,77,110,0,1,0,1,0
0,0,3,1920,1,1,23,85,75,0,1,0,1,0
0,0,2,1238,1,1,19,72,140,0,1,0,1,0
0,0,2,1250,1,1,18,73,220,0,1,0,1,0
0,0,4,2463,1,1,19,72,730,0,1,0,1,0
0,1,4,3500,1,1,28,77,250,0,1,0,1,0
0,1,2,592,1,1,28,77,23,0,1,0,1,0
0,1,2,1190,1,1,12,77,57,0,1,0,1,0
1,1,3,1500,0,1,24,78,94,0,1,0,1,0
0,0,2,1050,1,1,28,77,85,0,1,0,1,0
0,0,2,1050,1,1,12,77,51,1,0,0,1,0
0,0,4,2614,1,1,19,72,520,0,1,0,1,0
0,1,3,1303,1,1,24,78,380,0,1,0,1,0
0,1,2,1254,1,0,22,73,34,0,1,0,1,0
0,0,2,980,1,1,22,73,28,1,0,0,1,0
0,1,4,5655,1,1,18,73,540,0,1,0,1,0
0,1,3,1834,1,1,13,80,70,1,0,0,1,0
1,0,2,1116,0,1,20,85,31,0,1,0,1,0
0,0,3,1622,1,1,12,77,100,0,1,0,1,0
1,1,2,1066,0,0,25,85,48,0,0,1,1,0
0,0,3,2338,1,1,28,76,100,0,1,0,1,0
0,0,2,1350,1,1,20,72,21,1,0,0,1,0
0,0,3,1100,1,1,22,88,64,1,0,0,1,0
0,1,3,2058,1,1,28,77,220,0,1,0,1,0
0,0,2,900,1,1,22,88,44,0,1,0,1,0
0,0,4,2304,1,1,24,73,120,1,0,0,1,0
1,1,3,2314,0,1,12,77,290,0,1,0,1,0
0,0,3,1299,1,1,26,75,40,0,1,0,1,0
0,0,3,1571,1,1,17,83,110,0,1,0,1,0
0,0,3,3235,1,1,12,77,280,1,0,0,1,0
1,1,1,443,0,0,12,77,39,0,1,0,1,0
0,1,4,2365,1,1,28,77,110,0,1,0,1,0
0,0,2,998,1,1,22,75,28,0,1,0,1,0
0,0,2,1200,1,1,30,76,35,1,0,0,1,0
1,0,3,994,0,0,26,91,42,0,1,0,1,0
0,0,2,1050,1,1,35,136,79,0,1,0,1,0
1,1,3,1442,0,0,12,80,79,0,1,0,1,0
0,0,2,836,1,1,22,88,23,0,1,0,1,0
0,0,3,1445,1,1,12,77,100,1,0,0,1,0
0,1,3,1650,1,1,12,80,79,0,1,0,1,0
0,0,3,1490,1,1,19,72,280,0,1,0,1,0
0,0,3,1320,1,1,19,72,280,0,1,0,1,0
0,1,3,845,1,0,19,72,230,0,1,0,1,0
0,0,2,1195,1,1,24,78,110,0,1,0,1,0
0,0,3,1850,1,1,19,73,170,0,1,0,1,0
0,0,3,1400,1,1,26,75,35,1,0,0,1,0
1,1,3,100512,0,0,12,80,7840,0,1,0,1,0
0,0,2,1275,1,1,21,72,43,1,0,0,1,0
0,0,1,405,1,1,21,70,12,1,0,0,1,0
0,1,3,1550,1,1,28,77,55,1,0,0,1,0
1,0,3,1435,0,1,22,88,120,0,1,0,1,0
0,1,1,769,1,1,18,74,130,0,1,0,1,0
0,0,2,1030,1,1,12,77,39,1,0,0,1,0
0,0,3,1767,1,1,12,77,150,0,1,0,1,0
0,0,5,2225,1,1,24,78,200,0,1,0,1,0
1,0,3,1409,0,0,22,88,72,0,1,0,1,0
0,0,2,1300,1,1,28,76,30,1,0,0,1,0
0,1,1,700,1,1,24,78,32,0,1,0,1,0
0,0,2,735,1,1,19,74,28,1,0,0,1,0
0,0,3,1602,1,1,18,73,170,0,1,0,1,0
0,0,3,1821,1,1,18,72,1020,0,1,0,1,0
0,0,3,1325,1,1,22,73,33,1,0,0,1,0
0,1,2,1020,1,1,13,77,55,1,0,0,1,0
1,1,2,1132,0,1,18,72,260,0,1,0,1,0
0,1,3,2036,1,1,28,76,160,0,1,0,1,0
1,1,2,580,0,0,18,72,76,0,1,0,1,0
0,0,3,1228,1,1,25,86,38,0,1,0,1,0
0,1,3,1777,1,1,28,76,72,0,1,0,1,0
0,0,3,1199,1,1,19,73,85,0,1,0,1,0
0,1,1,600,1,1,24,78,53,0,1,0,1,0
0,1,2,402,1,0,24,78,39,0,1,0,1,0
1,1,2,794,0,1,19,72,260,0,1,0,1,0
0,0,2,1001,1,1,9,77,35,1,0,0,1,0
0,0,1,717,1,0,29,78,21,0,1,0,1,0
0,0,3,1450,1,1,-6,106,40,1,0,0,1,0
0,1,2,500,1,1,18,73,45,1,0,0,1,0
0,0,3,1460,1,1,22,88,55,0,1,0,1,0
0,0,2,1125,1,1,28,76,60,1,0,0,1,0
1,1,3,909,0,1,19,72,270,0,1,0,1,0
1,1,2,450,0,0,18,72,110,0,1,0,1,0
0,1,1,650,1,1,19,72,65,0,1,0,1,0
0,0,3,1300,1,1,12,77,53,1,0,0,1,0
0,0,3,1512,1,1,22,88,85,0,1,0,1,0
0,0,3,1869,1,1,28,77,85,1,0,0,1,0
1,1,2,760,0,0,22,73,41,0,0,1,1,0
0,0,3,1240,1,1,22,88,46,1,0,0,1,0
0,0,2,1184,1,1,21,73,17,1,0,0,1,0
0,1,2,1100,1,1,26,75,33,0,1,0,1,0
0,0,3,1400,1,1,25,83,55,1,0,0,1,0
1,1,2,1068,0,1,19,72,200,0,1,0,1,0
0,0,2,900,1,1,15,80,28,1,0,0,1,0
0,0,2,1000,1,1,25,83,85,0,1,0,1,0
0,0,3,1400,1,1,28,77,50,1,0,0,1,0
0,0,2,800,1,1,21,72,28,1,0,0,1,0
0,0,1,578,1,1,26,75,22,1,0,0,1,0
1,1,3,1600,0,0,12,74,72,0,0,1,1,0
0,0,4,2234,1,1,22,88,170,0,1,0,1,0
0,0,2,1200,1,1,22,73,21,1,0,0,1,0
0,0,1,630,1,1,19,72,82,0,1,0,1,0
0,1,3,1769,1,1,13,80,100,0,1,0,1,0
0,0,3,1982,1,1,30,76,140,0,1,0,1,0
0,0,2,675,1,1,18,73,76,0,1,0,1,0
0,0,2,614,1,1,12,77,25,1,0,0,1,0
1,0,1,607,0,1,18,73,42,0,1,0,1,0
0,1,1,454,1,1,19,72,160,0,1,0,1,0
0,0,3,1795,1,1,30,76,48,0,1,0,1,0
0,1,3,1345,1,1,28,77,68,1,0,0,1,0
0,1,2,980,1,1,12,77,55,0,1,0,1,0
1,1,2,800,0,0,18,73,81,0,1,0,1,0
0,0,2,1316,1,0,20,85,33,1,0,0,1,0
0,0,2,1200,1,1,12,77,170,0,1,0,1,0
0,1,2,784,1,1,23,77,20,1,0,0,1,0
0,0,2,1115,1,1,12,77,55,1,0,0,1,0
0,0,1,440,1,0,19,73,41,0,1,0,1,0
1,1,2,760,0,1,26,75,24,0,1,0,1,0
1,1,4,1807,0,0,13,77,150,0,1,0,1,0
0,1,4,2200,1,1,22,73,59,1,0,0,1,0
0,1,2,1334,1,1,24,78,220,0,1,0,1,0
0,0,2,1179,1,1,23,72,36,1,0,0,1,0
0,1,3,1547,1,1,12,77,140,0,1,0,1,0
0,0,3,2200,1,1,28,77,220,0,1,0,1,0
0,0,1,1750,1,1,24,78,210,0,1,0,1,0
0,0,2,800,1,1,26,75,14,0,1,0,1,0
0,0,3,1838,1,1,26,75,47,0,1,0,1,0
0,0,3,1755,1,0,30,76,75,0,1,0,1,0
0,1,2,899,1,1,22,82,25,1,0,0,1,0
0,1,4,2993,1,1,18,72,1180,0,1,0,1,0
0,0,3,2190,1,1,12,77,160,0,1,0,1,0
0,0,2,1052,1,1,28,77,36,0,1,0,1,0
1,0,2,853,0,1,22,88,56,0,1,0,1,0
0,0,3,1575,1,1,21,72,70,1,0,0,1,0
0,0,2,914,1,1,24,78,100,0,1,0,1,0
0,1,2,1030,1,1,25,78,35,1,0,0,1,0
0,0,1,550,1,1,19,72,72,0,1,0,1,0
0,0,2,1117,1,1,13,80,53,1,0,0,1,0
0,1,2,1470,1,1,12,77,99,0,1,0,1,0
0,0,3,1280,1,1,26,80,50,0,1,0,1,0
0,0,2,950,1,1,22,73,28,1,0,0,1,0
0,1,1,469,1,1,27,76,9,1,0,0,1,0
0,0,3,1910,1,1,17,78,75,1,0,0,1,0
0,0,2,835,1,1,12,80,40,1,0,0,1,0
0,0,2,1148,1,1,20,72,27,1,0,0,1,0
0,0,3,1247,1,1,18,72,210,0,1,0,1,0
0,0,2,1277,1,1,26,75,45,0,1,0,1,0
0,1,2,1200,1,1,28,77,60,1,0,0,1,0
0,0,2,1022,1,0,22,86,31,0,0,1,1,0
0,0,2,399,1,1,21,72,8,1,0,0,1,0
0,0,1,674,1,1,15,73,33,1,0,0,1,0
0,0,1,649,1,1,18,74,15,1,0,0,1,0
0,0,2,900,1,1,26,75,60,1,0,0,1,0
1,1,3,878,0,0,18,73,220,0,1,0,1,0
0,0,3,1749,1,1,28,77,61,1,0,0,1,0
0,1,4,3230,1,1,19,72,760,0,1,0,1,0
0,0,2,1061,1,1,12,77,65,1,0,0,1,0
1,0,3,1833,0,1,26,75,100,1,0,0,1,0
0,1,1,650,1,1,21,74,31,0,1,0,1,0
1,1,1,547,0,1,19,72,82,0,1,0,1,0
1,1,1,461,0,1,18,73,32,0,1,0,1,0
0,0,2,1100,1,1,12,77,54,0,1,0,1,0
0,1,1,665,1,1,19,72,55,0,1,0,1,0
0,0,4,3000,1,1,50,4,420,0,1,0,1,0
0,0,3,1110,1,1,22,88,67,1,0,0,1,0
0,0,4,2655,1,1,9,76,270,0,1,0,1,0
0,1,3,1839,1,1,22,83,360,0,1,0,1,0
0,0,2,790,1,1,35,132,36,1,0,0,1,0
1,1,3,782,0,0,19,72,100,0,1,0,1,0
0,0,3,1034,1,1,9,76,40,1,0,0,1,0
0,0,1,710,1,1,21,72,18,1,0,0,1,0
0,0,1,584,1,1,23,70,5,1,0,0,1,0
0,0,3,1230,1,1,22,88,55,1,0,0,1,0
0,1,1,680,1,1,19,72,65,0,1,0,1,0
0,0,2,1100,1,1,18,73,91,0,1,0,1,0
0,0,2,900,1,1,22,88,32,0,1,0,1,0
0,0,1,1108,1,1,22,73,17,1,0,0,1,0
1,1,1,320,0,0,19,73,28,0,1,0,1,0
1,1,2,626,0,0,13,77,68,0,1,0,1,0
0,0,2,1200,1,1,23,77,48,0,1,0,1,0
1,0,3,842,0,1,22,88,22,0,1,0,1,0
0,0,2,860,1,1,23,86,21,1,0,0,1,0
0,0,1,650,1,1,18,72,75,0,1,0,1,0
0,0,2,1087,1,1,22,88,70,1,0,0,1,0
0,0,3,1800,1,1,25,87,85,1,0,0,1,0
1,1,1,625,0,1,24,78,25,0,1,0,1,0
0,0,2,1085,1,1,30,76,69,0,1,0,1,0
0,0,3,1434,1,1,22,88,74,0,1,0,1,0
0,1,3,2593,1,1,22,75,120,0,1,0,1,0
0,1,2,1019,1,1,18,73,51,0,1,0,1,0
1,1,1,368,0,0,18,73,38,0,1,0,1,0
1,1,3,1050,0,1,28,77,26,0,1,0,1,0
0,1,3,1590,1,1,19,72,270,0,1,0,1,0
0,1,3,1092,1,1,19,72,550,0,1,0,1,0
0,1,1,706,1,1,24,78,150,0,1,0,1,0
0,0,3,1660,1,1,12,77,100,1,0,0,1,0
0,0,2,700,1,1,22,88,26,1,0,0,1,0
0,0,1,1583,1,1,28,77,7,0,1,0,1,0
0,1,4,2987,1,1,28,77,170,1,0,0,1,0
1,1,2,646,0,0,24,78,51,0,1,0,1,0
0,0,1,497,1,1,12,80,19,1,0,0,1,0
0,0,2,950,1,1,22,75,16,1,0,0,1,0
0,0,4,3000,1,1,28,77,390,0,1,0,1,0
0,1,3,1634,1,1,30,76,70,1,0,0,1,0
0,1,2,800,1,1,22,70,25,1,0,0,1,0
0,0,3,1400,1,1,28,77,60,1,0,0,1,0
0,0,2,1215,1,1,12,77,61,1,0,0,1,0
0,0,2,1255,1,1,27,75,75,0,1,0,1,0
0,0,2,1811,1,1,24,78,420,0,1,0,1,0
1,1,2,684,0,0,24,78,64,0,1,0,1,0
0,1,2,587,1,1,28,77,27,0,1,0,1,0
0,0,3,1192,1,1,19,72,100,0,1,0,1,0
0,1,3,1623,1,1,18,73,210,0,1,0,1,0
0,0,3,2124,1,1,12,77,140,1,0,0,1,0
0,1,2,1017,1,1,12,77,65,1,0,0,1,0
0,1,2,998,1,1,22,73,42,1,0,0,1,0
0,0,3,1799,1,1,10,76,85,0,1,0,1,0
0,0,2,1120,1,1,28,77,75,1,0,0,1,0
0,1,3,2080,1,1,12,77,130,0,1,0,1,0
0,1,3,1580,1,1,30,76,62,0,1,0,1,0
0,0,2,1284,1,1,12,77,80,1,0,0,1,0
1,0,1,807,0,0,15,73,33,0,0,1,1,0
0,1,1,371,1,0,19,73,33,0,1,0,1,0
0,0,2,815,1,1,12,77,27,0,1,0,1,0
0,1,3,1730,1,1,30,76,62,0,1,0,1,0
0,0,1,350,1,1,24,78,72,0,1,0,0,1
0,0,1,599,1,1,26,75,34,1,0,0,1,0
0,0,1,630,1,1,18,73,37,0,1,0,1,0
0,0,2,1140,1,1,19,72,96,0,1,0,1,0
0,0,3,1460,1,1,22,88,84,0,1,0,1,0
0,0,2,1130,1,1,12,80,45,1,0,0,1,0
0,0,2,1193,1,1,23,85,47,0,1,0,1,0
0,0,1,699,1,1,20,75,92,0,1,0,1,0
0,0,2,975,1,1,12,77,32,0,1,0,1,0
0,0,2,1105,1,1,17,83,30,1,0,0,1,0
1,1,3,1849,0,1,26,75,120,1,0,0,1,0
0,0,2,796,1,1,13,80,45,0,1,0,1,0
1,0,3,1430,0,1,18,72,180,0,1,0,1,0
0,0,3,2070,1,1,15,75,210,0,1,0,1,0
0,0,3,1684,1,1,28,77,80,0,1,0,1,0
0,0,2,1227,1,1,28,77,60,0,1,0,1,0
0,1,2,656,1,1,12,77,24,1,0,0,1,0
0,0,2,1097,1,1,30,76,22,1,0,0,1,0
0,0,3,1248,1,1,24,78,200,0,1,0,1,0
0,0,3,1140,1,1,19,72,380,0,1,0,1,0
0,0,2,850,1,1,11,76,48,1,0,0,1,0
0,1,3,1726,1,1,12,77,140,1,0,0,1,0
0,1,2,67361,1,0,28,76,9700,0,1,0,1,0
0,1,2,1175,1,1,19,72,240,0,1,0,1,0
1,0,2,847,0,1,26,75,32,0,1,0,1,0
0,0,3,1388,1,1,21,72,50,1,0,0,1,0
0,0,2,1200,1,1,21,81,16,1,0,0,1,0
0,0,3,1390,1,1,22,79,40,1,0,0,1,0
0,1,2,1082,1,1,18,73,46,0,1,0,1,0
0,0,4,2000,1,1,22,86,75,0,1,0,1,0
1,1,1,353,0,0,24,78,38,0,1,0,1,0
0,0,2,1300,1,1,22,72,27,1,0,0,1,0
0,1,4,5356,1,1,28,77,620,0,1,0,1,0
0,1,3,1266,1,1,18,73,110,0,1,0,1,0
0,0,2,1070,1,1,12,77,45,1,0,0,1,0
0,0,3,1549,1,1,28,77,87,0,1,0,1,0
0,0,3,1550,1,1,26,80,85,1,0,0,1,0
1,0,2,921,0,1,26,91,33,0,1,0,1,0
0,1,1,45284,1,0,19,72,6400,0,1,0,1,0
0,0,3,2000,1,1,26,75,40,1,0,0,1,0
0,0,3,1249,1,1,13,78,66,0,1,0,1,0
0,0,1,715,1,1,24,78,22,0,1,0,1,0
0,1,3,1485,1,1,12,77,73,1,0,0,1,0
0,0,3,1739,1,1,28,77,72,0,1,0,1,0
0,0,2,975,1,1,28,77,26,0,1,0,1,0
1,1,2,895,0,1,28,77,35,1,0,0,1,0
1,0,3,2500,0,1,16,80,95,0,1,0,1,0
0,1,3,1884,1,1,30,76,83,0,1,0,1,0
0,1,3,1670,1,1,30,76,56,0,1,0,1,0
0,1,2,1330,1,1,28,77,150,1,0,0,1,0
0,1,2,1067,1,1,28,77,55,1,0,0,1,0
0,1,3,1930,1,1,21,81,63,1,0,0,1,0
0,0,3,1800,1,1,19,72,1200,0,1,0,1,0
0,1,2,824,1,1,19,72,110,0,1,0,1,0
0,0,3,1690,1,1,30,76,53,0,1,0,1,0
0,1,1,549,1,1,28,77,30,1,0,0,1,0
0,0,1,540,1,1,18,73,28,0,1,0,1,0
0,0,2,830,1,1,12,80,42,1,0,0,1,0
0,0,3,931,1,1,19,72,250,0,1,0,1,0
0,0,3,1287,1,1,12,77,47,0,1,0,1,0
0,0,2,1000,1,1,19,73,120,0,1,0,1,0
0,0,3,1250,1,1,22,88,62,1,0,0,1,0
0,0,3,1347,1,1,18,73,180,0,1,0,1,0
0,0,2,1211,1,1,21,81,40,1,0,0,1,0
0,0,3,2251,1,1,12,76,280,0,1,0,1,0
0,0,3,1686,1,1,12,77,270,0,1,0,1,0
0,0,3,1200,1,1,21,79,170,0,1,0,1,0
1,1,3,1408,0,1,12,77,75,0,1,0,1,0
0,0,2,911,1,1,18,73,45,0,1,0,1,0
1,0,2,1322,0,1,13,77,71,0,1,0,1,0
0,0,2,1070,1,1,28,77,36,0,1,0,1,0
1,1,2,1125,0,1,26,80,38,0,1,0,1,0
0,0,2,1386,1,1,23,72,43,0,1,0,1,0
0,0,2,1104,1,1,30,76,22,0,1,0,1,0
1,0,2,1100,0,1,20,78,30,0,1,0,1,0
0,0,3,2049,1,1,28,77,120,0,1,0,1,0
0,1,2,848,1,1,26,75,28,0,1,0,1,0
0,1,3,1237,1,1,19,72,190,0,1,0,1,0
1,1,4,1556,0,0,20,73,350,0,1,0,1,0
0,0,3,1230,1,1,22,88,73,0,1,0,1,0
0,1,2,1175,1,1,28,77,42,0,1,0,1,0
0,0,3,1857,1,1,28,77,130,1,0,0,1,0
0,0,2,2040,1,1,12,80,35,1,0,0,1,0
0,0,1,545,1,1,19,73,60,0,1,0,1,0
1,1,1,471,0,0,12,77,31,0,0,1,1,0
0,0,2,1253,1,1,18,73,50,1,0,0,1,0
1,1,2,1000,0,1,26,80,33,0,1,0,1,0
1,0,2,1000,0,1,17,83,21,0,1,0,1,0
0,0,3,1530,1,1,12,77,60,1,0,0,1,0
0,0,1,600,1,1,19,74,27,0,1,0,1,0
0,0,3,1289,1,1,12,80,63,0,1,0,1,0
0,0,2,1290,1,1,21,77,59,1,0,0,1,0
1,1,2,73204,0,0,18,73,7300,0,1,0,1,0
0,1,3,1460,1,1,28,77,46,1,0,0,1,0
0,0,2,1050,1,1,12,77,40,1,0,0,1,0
0,0,3,1062,1,1,22,88,46,1,0,0,1,0
1,0,2,1044,0,1,24,78,74,0,1,0,1,0
1,0,3,1424,0,1,26,88,44,0,1,0,1,0
0,0,4,3115,1,1,28,77,280,0,1,0,1,0
1,0,3,770,0,0,23,87,17,0,1,0,1,0
0,0,2,1000,1,1,18,73,80,0,1,0,1,0
0,0,2,750,1,1,23,77,25,1,0,0,1,0
0,0,3,1222,1,1,17,83,48,1,0,0,1,0
0,0,2,1000,1,1,22,86,25,1,0,0,1,0
0,0,2,1100,1,1,21,73,20,1,0,0,1,0
0,0,3,1899,1,1,28,77,90,1,0,0,1,0
1,1,3,1363,0,1,26,75,41,0,1,0,1,0
1,1,4,2727,0,0,20,73,150,0,0,1,1,0
0,0,2,1410,1,1,12,77,80,1,0,0,1,0
0,0,3,1420,1,1,23,85,54,0,1,0,1,0
0,1,2,1195,1,1,19,72,160,0,1,0,1,0
0,1,3,1261,1,1,19,72,190,0,1,0,1,0
0,1,2,1205,1,1,26,75,36,0,1,0,1,0
0,0,3,2000,1,1,18,72,600,0,1,0,1,0
0,0,2,1200,1,1,31,74,42,1,0,0,1,0
0,0,3,1508,1,1,28,77,100,1,0,0,1,0
0,1,1,660,1,1,28,77,53,0,1,0,1,0
0,0,3,1535,1,1,28,77,58,0,1,0,1,0
0,0,1,549,1,1,19,73,52,0,1,0,1,0
0,0,2,1070,1,1,24,78,35,0,1,0,1,0
1,1,3,1713,0,1,12,74,94,0,1,0,1,0
0,0,1,644,1,1,12,80,34,1,0,0,1,0
0,0,3,1544,1,1,19,73,130,0,1,0,1,0
0,0,2,1050,1,1,18,73,95,0,1,0,1,0
0,0,2,800,1,1,26,80,20,1,0,0,1,0
0,0,2,899,1,1,18,83,16,1,0,0,1,0
0,1,4,2250,1,0,13,80,180,0,1,0,1,0
1,1,2,739,0,1,19,72,130,0,1,0,1,0
0,0,3,1906,1,1,12,77,110,0,1,0,1,0
0,1,2,1200,1,1,19,72,250,0,1,0,1,0
0,1,3,930,1,1,19,72,270,0,1,0,1,0
1,1,2,1112,0,1,19,72,150,0,1,0,1,0
0,1,2,1243,1,1,18,73,100,0,1,0,1,0
1,1,3,267,0,0,13,77,150,0,1,0,1,0
0,0,2,790,1,0,25,86,25,0,0,1,1,0
0,0,3,1850,1,1,12,77,130,1,0,0,1,0
0,0,2,867,1,1,12,77,190,0,1,0,1,0
0,0,2,1205,1,1,28,77,48,1,0,0,1,0
1,1,2,898,0,1,19,72,150,0,1,0,1,0
0,1,2,1932,1,1,28,77,110,0,1,0,1,0
0,1,2,1150,1,0,22,73,26,0,1,0,1,0
0,1,3,1306,1,1,19,72,100,0,1,0,1,0
0,1,3,2070,1,1,28,77,180,1,0,0,1,0
0,1,2,854,1,1,28,77,38,1,0,0,1,0
0,0,2,1099,1,1,26,75,35,0,1,0,1,0
0,0,1,823,1,0,24,73,24,0,1,0,1,0
0,0,3,1391,1,1,19,72,400,0,1,0,1,0
0,0,4,4175,1,1,22,88,1000,0,1,0,1,0
0,0,1,539,1,1,18,73,26,1,0,0,1,0
0,0,2,800,1,1,23,87,19,1,0,0,1,0
0,0,3,1591,1,1,26,88,56,0,1,0,1,0
0,1,2,1064,1,1,26,75,36,0,1,0,1,0
0,0,3,1200,1,1,26,75,28,1,0,0,1,0
0,0,3,1830,1,0,28,77,260,0,1,0,1,0
0,1,2,1000,1,1,30,76,23,0,1,0,1,0
0,0,3,1710,1,1,22,73,65,1,0,0,1,0
0,0,3,1499,1,1,22,70,220,1,0,0,1,0
0,0,3,1860,1,1,22,73,89,0,1,0,1,0
0,0,3,198563,1,0,28,76,9400,0,1,0,1,0
0,0,2,900,1,1,18,73,64,0,1,0,1,0
0,0,2,1085,1,1,28,77,52,1,0,0,1,0
0,1,2,1037,1,1,18,73,95,0,1,0,1,0
1,0,4,4500,0,1,13,77,850,0,1,0,1,0
0,0,4,2250,1,1,28,77,85,0,1,0,1,0
0,0,2,900,1,1,12,80,63,0,1,0,1,0
0,0,2,645,1,1,19,75,27,1,0,0,1,0
1,1,1,600,0,0,19,72,18,0,0,1,1,0
0,0,4,2977,1,1,28,77,220,0,1,0,1,0
0,0,2,820,1,1,22,88,40,1,0,0,1,0
0,0,3,1230,1,1,28,76,25,0,1,0,1,0
0,0,3,1520,1,1,17,83,50,0,1,0,1,0
0,0,3,1620,1,1,18,74,110,0,1,0,1,0
1,0,1,376,0,1,28,77,12,1,0,0,1,0
1,0,2,883,0,1,22,88,33,0,1,0,1,0
0,0,3,1559,1,1,26,75,38,1,0,0,1,0
1,1,2,683,0,0,18,73,77,0,0,1,1,0
0,0,2,810,1,1,12,77,39,1,0,0,1,0
0,0,3,1400,1,1,30,76,120,0,1,0,1,0
0,0,1,729,1,1,19,75,30,1,0,0,1,0
0,1,2,1582,1,1,30,76,65,0,1,0,1,0
0,0,1,600,1,1,26,75,18,0,1,0,1,0
0,0,3,1671,1,1,12,77,82,1,0,0,1,0
0,0,2,918,1,1,19,72,40,1,0,0,1,0
0,1,4,3282,1,1,28,77,260,0,1,0,1,0
1,1,2,561,0,0,19,72,210,0,1,0,1,0
1,1,2,997,0,1,24,78,43,0,1,0,1,0
0,0,3,1134,1,1,22,88,48,1,0,0,1,0
0,0,3,1431,1,1,12,80,92,1,0,0,1,0
1,1,2,844,0,1,19,73,36,0,1,0,1,0
0,0,2,1075,1,1,18,72,100,0,1,0,1,0
0,0,2,1069,1,1,19,73,88,0,1,0,1,0
0,1,1,585,1,1,28,77,18,1,0,0,1,0
1,1,2,50361,0,0,18,72,9200,0,1,0,1,0
0,0,1,450,1,1,22,88,19,0,1,0,1,0
0,0,4,3520,1,1,19,72,2300,0,1,0,1,0
1,1,2,518,0,0,19,72,140,0,1,0,1,0
0,1,2,1344,1,1,12,74,64,0,1,0,1,0
0,1,1,353,1,1,18,72,93,0,1,0,1,0
0,0,2,1200,1,1,13,77,55,1,0,0,1,0
0,0,3,1247,1,1,12,80,35,1,0,0,1,0
0,1,4,1800,1,1,14,8,450,0,1,0,1,0
0,0,2,1152,1,1,23,72,28,0,1,0,1,0
0,1,2,695,1,1,24,78,100,0,1,0,1,0
0,0,2,1027,1,1,12,80,71,0,1,0,1,0
0,0,3,1075,1,1,13,77,38,1,0,0,1,0
0,0,3,1200,1,1,22,88,66,0,1,0,1,0
